,drug,disease,label
3794,139.0,57.0,0.0
3795,528.0,319.0,0.0
3796,499.0,111.0,0.0
3797,604.0,141.0,0.0
3798,534.0,211.0,0.0
3799,523.0,176.0,0.0
3800,304.0,27.0,0.0
3801,169.0,364.0,0.0
3802,314.0,243.0,0.0
3803,385.0,132.0,0.0
3804,491.0,45.0,0.0
3805,527.0,183.0,0.0
3806,295.0,334.0,0.0
3807,251.0,52.0,0.0
3808,68.0,162.0,0.0
3809,148.0,4.0,0.0
3810,55.0,29.0,0.0
3811,510.0,302.0,0.0
3812,660.0,113.0,0.0
3813,96.0,99.0,0.0
3814,610.0,290.0,0.0
3815,211.0,378.0,0.0
3816,398.0,256.0,0.0
3817,318.0,179.0,0.0
3818,517.0,74.0,0.0
3819,219.0,302.0,0.0
3820,483.0,376.0,0.0
3821,637.0,258.0,0.0
3822,603.0,204.0,0.0
3823,4.0,202.0,0.0
3824,629.0,379.0,0.0
3825,661.0,308.0,0.0
3826,620.0,365.0,0.0
3827,299.0,402.0,0.0
3828,59.0,304.0,0.0
3829,81.0,193.0,0.0
3830,626.0,173.0,0.0
3831,226.0,148.0,0.0
3832,283.0,122.0,0.0
3833,397.0,403.0,0.0
3834,583.0,109.0,0.0
3835,112.0,342.0,0.0
3836,1.0,18.0,0.0
3837,237.0,86.0,0.0
3838,25.0,112.0,0.0
3839,257.0,352.0,0.0
3840,120.0,279.0,0.0
3841,562.0,56.0,0.0
3842,389.0,224.0,0.0
3843,173.0,41.0,0.0
3844,107.0,97.0,0.0
3845,628.0,195.0,0.0
3846,63.0,266.0,0.0
3847,213.0,368.0,0.0
3848,206.0,105.0,0.0
3849,350.0,222.0,0.0
3850,180.0,39.0,0.0
3851,82.0,73.0,0.0
3852,646.0,319.0,0.0
3853,486.0,310.0,0.0
3854,640.0,107.0,0.0
3855,320.0,247.0,0.0
3856,398.0,168.0,0.0
3857,74.0,110.0,0.0
3858,137.0,267.0,0.0
3859,414.0,281.0,0.0
3860,234.0,128.0,0.0
3861,286.0,14.0,0.0
3862,438.0,256.0,0.0
3863,158.0,138.0,0.0
3864,23.0,107.0,0.0
3865,458.0,311.0,0.0
3866,166.0,340.0,0.0
3867,191.0,398.0,0.0
3868,48.0,92.0,0.0
3869,279.0,41.0,0.0
3870,83.0,348.0,0.0
3871,384.0,117.0,0.0
3872,193.0,180.0,0.0
3873,305.0,394.0,0.0
3874,431.0,345.0,0.0
3875,210.0,36.0,0.0
3876,328.0,28.0,0.0
3877,211.0,337.0,0.0
3878,244.0,214.0,0.0
3879,494.0,244.0,0.0
3880,584.0,106.0,0.0
3881,342.0,263.0,0.0
3882,641.0,266.0,0.0
3883,376.0,341.0,0.0
3884,9.0,41.0,0.0
3885,420.0,254.0,0.0
3886,502.0,152.0,0.0
3887,194.0,187.0,0.0
3888,156.0,333.0,0.0
3889,516.0,4.0,0.0
3890,101.0,81.0,0.0
3891,297.0,217.0,0.0
3892,396.0,342.0,0.0
3893,546.0,336.0,0.0
3894,419.0,385.0,0.0
3895,596.0,19.0,0.0
3896,412.0,178.0,0.0
3897,464.0,358.0,0.0
3898,132.0,301.0,0.0
3899,35.0,377.0,0.0
3900,297.0,134.0,0.0
3901,111.0,25.0,0.0
3902,35.0,284.0,0.0
3903,396.0,207.0,0.0
3904,399.0,156.0,0.0
3905,276.0,334.0,0.0
3906,128.0,142.0,0.0
3907,613.0,246.0,0.0
3908,240.0,207.0,0.0
3909,365.0,322.0,0.0
3910,119.0,226.0,0.0
3911,599.0,406.0,0.0
3912,326.0,359.0,0.0
3913,93.0,110.0,0.0
3914,112.0,116.0,0.0
3915,517.0,159.0,0.0
3916,422.0,168.0,0.0
3917,112.0,395.0,0.0
3918,457.0,240.0,0.0
3919,473.0,201.0,0.0
3920,241.0,248.0,0.0
3921,566.0,143.0,0.0
3922,95.0,275.0,0.0
3923,582.0,171.0,0.0
3924,506.0,288.0,0.0
3925,1.0,370.0,0.0
3926,281.0,262.0,0.0
3927,295.0,395.0,0.0
3928,291.0,342.0,0.0
3929,356.0,109.0,0.0
3930,599.0,96.0,0.0
3931,22.0,194.0,0.0
3932,347.0,145.0,0.0
3933,32.0,49.0,0.0
3934,642.0,76.0,0.0
3935,339.0,53.0,0.0
3936,204.0,385.0,0.0
3937,555.0,286.0,0.0
3938,279.0,124.0,0.0
3939,437.0,194.0,0.0
3940,218.0,220.0,0.0
3941,398.0,59.0,0.0
3942,163.0,141.0,0.0
3943,439.0,194.0,0.0
3944,536.0,18.0,0.0
3945,212.0,7.0,0.0
3946,145.0,102.0,0.0
3947,218.0,224.0,0.0
3948,377.0,281.0,0.0
3949,80.0,160.0,0.0
3950,530.0,142.0,0.0
3951,597.0,249.0,0.0
3952,594.0,100.0,0.0
3953,186.0,80.0,0.0
3954,257.0,343.0,0.0
3955,83.0,100.0,0.0
3956,513.0,173.0,0.0
3957,383.0,61.0,0.0
3958,12.0,142.0,0.0
3959,428.0,377.0,0.0
3960,636.0,370.0,0.0
3961,289.0,296.0,0.0
3962,89.0,128.0,0.0
3963,303.0,73.0,0.0
3964,337.0,15.0,0.0
3965,147.0,239.0,0.0
3966,618.0,195.0,0.0
3967,382.0,77.0,0.0
3968,94.0,4.0,0.0
3969,7.0,216.0,0.0
3970,219.0,325.0,0.0
3971,497.0,67.0,0.0
3972,510.0,351.0,0.0
3973,330.0,92.0,0.0
3974,139.0,171.0,0.0
3975,180.0,384.0,0.0
3976,130.0,210.0,0.0
3977,421.0,229.0,0.0
3978,47.0,88.0,0.0
3979,5.0,185.0,0.0
3980,228.0,380.0,0.0
3981,607.0,406.0,0.0
3982,390.0,374.0,0.0
3983,479.0,83.0,0.0
3984,405.0,309.0,0.0
3985,35.0,236.0,0.0
3986,157.0,144.0,0.0
3987,18.0,255.0,0.0
3988,334.0,242.0,0.0
3989,188.0,76.0,0.0
3990,506.0,401.0,0.0
3991,279.0,198.0,0.0
3992,12.0,197.0,0.0
3993,472.0,259.0,0.0
3994,153.0,36.0,0.0
3995,187.0,45.0,0.0
3996,284.0,96.0,0.0
3997,169.0,236.0,0.0
3998,576.0,155.0,0.0
3999,354.0,7.0,0.0
4000,363.0,332.0,0.0
4001,611.0,305.0,0.0
4002,236.0,184.0,0.0
4003,462.0,285.0,0.0
4004,573.0,27.0,0.0
4005,535.0,292.0,0.0
4006,592.0,333.0,0.0
4007,112.0,151.0,0.0
4008,327.0,367.0,0.0
4009,69.0,185.0,0.0
4010,342.0,293.0,0.0
4011,385.0,208.0,0.0
4012,594.0,166.0,0.0
4013,586.0,277.0,0.0
4014,259.0,350.0,0.0
4015,633.0,67.0,0.0
4016,275.0,262.0,0.0
4017,113.0,156.0,0.0
4018,14.0,145.0,0.0
4019,568.0,97.0,0.0
4020,17.0,73.0,0.0
4021,349.0,382.0,0.0
4022,336.0,399.0,0.0
4023,368.0,236.0,0.0
4024,322.0,242.0,0.0
4025,131.0,403.0,0.0
4026,502.0,208.0,0.0
4027,41.0,210.0,0.0
4028,579.0,393.0,0.0
4029,443.0,218.0,0.0
4030,241.0,192.0,0.0
4031,543.0,103.0,0.0
4032,401.0,51.0,0.0
4033,510.0,259.0,0.0
4034,133.0,348.0,0.0
4035,181.0,95.0,0.0
4036,195.0,66.0,0.0
4037,598.0,234.0,0.0
4038,393.0,256.0,0.0
4039,367.0,5.0,0.0
4040,588.0,215.0,0.0
4041,439.0,17.0,0.0
4042,208.0,249.0,0.0
4043,59.0,369.0,0.0
4044,59.0,97.0,0.0
4045,578.0,169.0,0.0
4046,593.0,276.0,0.0
4047,220.0,285.0,0.0
4048,350.0,153.0,0.0
4049,233.0,192.0,0.0
4050,212.0,97.0,0.0
